,cat_x1,cat_y1
673,679.0,2471.5
674,679.0,2471.5
675,679.0,2471.5
676,679.0,2471.5
677,679.0,2471.5
678,679.0,2471.5
679,678.0,2471.5
680,678.0,2471.5
681,679.0,2471.5
682,679.0,2471.5
683,679.0,2471.5
684,679.0,2471.5
685,679.0,2471.5
686,679.0,2471.5
687,679.0,2471.5
688,679.0,2471.5
689,679.0,2471.5
690,679.0,2471.5
691,679.0,2471.5
692,679.0,2471.5
693,679.0,2471.5
694,679.0,2471.5
695,678.0,2471.5
696,678.0,2471.5
697,678.0,2472.5
698,678.0,2471.5
699,678.0,2471.5
700,679.0,2471.5
701,679.0,2471.5
702,679.0,2471.5
703,679.0,2472.5
704,678.0,2471.5
705,678.0,2471.5
706,679.0,2471.5
707,679.0,2472.5
708,679.0,2471.5
709,679.0,2471.5
710,679.0,2472.5
711,679.0,2470.5
712,679.0,2470.5
713,679.0,2469.5
714,679.0,2467.5
715,679.0,2466.5
716,679.0,2466.5
717,679.0,2466.5
718,679.0,2465.5
719,679.0,2464.5
720,679.0,2464.5
721,678.0,2464.5
722,679.0,2462.5
723,680.0,2461.5
724,679.0,2461.5
725,679.0,2460.5
726,679.0,2459.5
727,680.0,2459.5
728,680.0,2458.5
729,680.0,2457.5
730,680.0,2456.5
731,680.0,2455.5
732,680.0,2455.5
733,680.0,2454.5
734,680.0,2454.5
735,680.0,2453.5
736,680.0,2452.5
737,680.0,2451.5
738,680.0,2451.5
739,680.0,2451.5
740,680.0,2450.5
741,680.0,2448.5
742,679.0,2448.5
743,679.0,2447.5
744,679.0,2446.5
745,679.0,2445.5
746,678.0,2446.5
747,679.0,2444.5
748,679.0,2444.5
749,679.0,2444.5
750,679.0,2443.5
751,678.0,2442.5
752,678.0,2441.5
753,679.0,2441.5
754,679.0,2440.5
755,679.0,2439.5
756,679.0,2438.5
757,679.0,2438.5
758,679.0,2437.5
759,679.0,2435.5
760,679.0,2435.5
761,679.0,2434.5
762,679.0,2433.5
763,679.0,2433.5
764,680.0,2432.5
765,680.0,2432.5
766,680.0,2431.5
767,680.0,2430.5
768,680.0,2429.5
769,680.0,2429.5
770,679.0,2428.5
771,679.0,2427.5
772,679.0,2427.5
773,679.0,2427.5
774,679.0,2425.5
775,679.0,2426.5
776,679.0,2425.5
777,679.0,2424.5
778,679.0,2424.5
779,679.0,2423.5
780,679.0,2423.5
781,679.0,2422.5
782,679.0,2422.5
783,678.0,2421.5
784,679.0,2419.5
785,678.0,2420.5
786,678.0,2418.5
787,679.0,2419.5
788,679.0,2417.5
789,679.0,2417.5
790,679.0,2417.5
791,679.0,2416.5
792,679.0,2416.5
793,679.0,2415.5
794,678.0,2415.5
795,678.0,2413.5
796,678.0,2414.5
797,678.0,2412.5
798,678.0,2412.5
799,679.0,2412.5
800,679.0,2412.5
801,679.0,2411.5
802,679.0,2410.5
803,679.0,2410.5
804,679.0,2410.5
805,678.0,2408.5
806,678.0,2409.5
807,678.0,2407.5
808,677.0,2408.5
809,677.0,2407.5
810,677.0,2407.5
811,678.0,2406.5
812,677.0,2406.5
813,677.0,2404.5
814,677.0,2405.5
815,676.0,2404.5
816,676.0,2404.5
817,676.0,2403.5
818,677.0,2403.5
819,677.0,2402.5
820,677.0,2402.5
821,677.0,2401.5
822,677.0,2401.5
823,677.0,2400.5
824,677.0,2400.5
825,677.0,2399.5
826,677.0,2399.5
827,677.0,2399.5
828,677.0,2398.5
829,678.0,2398.5
830,678.0,2396.5
831,678.0,2396.5
832,679.0,2396.5
833,679.0,2394.5
834,679.0,2395.5
835,678.0,2393.5
836,679.0,2394.5
837,679.0,2393.5
838,679.0,2393.5
839,679.0,2392.5
840,679.0,2391.5
841,679.0,2391.5
842,679.0,2390.5
843,679.0,2390.5
844,680.0,2389.5
845,680.0,2389.5
846,680.0,2388.5
847,681.0,2387.5
848,681.0,2386.5
849,681.0,2386.5
850,681.0,2386.5
851,681.0,2385.5
852,680.0,2385.5
853,681.0,2383.5
854,681.0,2384.5
855,681.0,2383.5
856,681.0,2382.5
857,681.0,2381.5
858,681.0,2381.5
859,681.0,2381.5
860,680.0,2379.5
861,680.0,2379.5
862,680.0,2378.5
863,680.0,2378.5
864,679.0,2377.5
865,679.0,2377.5
866,679.0,2375.5
867,680.0,2375.5
868,679.0,2374.5
869,679.0,2374.5
870,680.0,2374.5
871,680.0,2372.5
872,680.0,2373.5
873,679.0,2371.5
874,680.0,2371.5
875,680.0,2371.5
876,679.0,2370.5
877,680.0,2369.5
878,679.0,2369.5
879,679.0,2369.5
880,679.0,2368.5
881,679.0,2367.5
882,680.0,2367.5
883,679.0,2367.5
884,679.0,2365.5
885,678.0,2365.5
886,679.0,2365.5
887,680.0,2364.5
888,679.0,2364.5
889,679.0,2363.5
890,679.0,2363.5
891,679.0,2361.5
892,679.0,2362.5
893,679.0,2361.5
894,679.0,2360.5
895,679.0,2360.5
896,679.0,2360.5
897,679.0,2359.5
898,680.0,2359.5
899,679.0,2359.5
900,679.0,2358.5
901,679.0,2358.5
902,679.0,2357.5
903,679.0,2357.5
904,679.0,2356.5
905,679.0,2356.5
906,679.0,2355.5
907,679.0,2355.5
908,680.0,2355.5
909,680.0,2354.5
910,680.0,2354.5
911,679.0,2353.5
912,679.0,2353.5
913,679.0,2352.5
914,679.0,2351.5
915,679.0,2350.5
916,679.0,2350.5
917,680.0,2349.5
918,679.0,2349.5
919,680.0,2347.5
920,680.0,2347.5
921,680.0,2346.5
922,680.0,2346.5
923,680.0,2346.5
924,680.0,2344.5
925,680.0,2344.5
926,680.0,2343.5
927,680.0,2342.5
928,681.0,2342.5
929,681.0,2341.5
930,681.0,2341.5
931,682.0,2340.5
932,683.0,2340.5
933,683.0,2339.5
934,683.0,2339.5
935,683.0,2338.5
936,684.0,2338.5
937,681.0,2336.5
938,681.0,2335.5
939,680.0,2334.5
940,681.0,2333.5
941,681.0,2333.5
942,681.0,2333.5
943,682.0,2331.5
944,681.0,2331.5
945,682.0,2330.5
946,682.0,2329.5
947,682.0,2328.5
948,683.0,2328.5
949,683.0,2327.5
950,683.0,2325.5
951,684.0,2325.5
952,684.0,2324.5
953,684.0,2324.5
954,685.0,2322.5
955,685.0,2322.5
956,685.0,2321.5
957,684.0,2320.5
958,684.0,2320.5
959,683.0,2319.5
960,683.0,2318.5
961,683.0,2317.5
962,683.0,2317.5
963,683.0,2317.5
964,682.0,2315.5
965,682.0,2315.5
966,682.0,2315.5
967,682.0,2313.5
968,682.0,2314.5
969,682.0,2313.5
970,682.0,2312.5
971,683.0,2312.5
972,684.0,2311.5
973,683.0,2310.5
974,683.0,2310.5
975,683.0,2310.5
976,683.0,2309.5
977,683.0,2308.5
978,683.0,2308.5
979,683.0,2307.5
980,684.0,2307.5
981,684.0,2307.5
982,684.0,2305.5
983,684.0,2305.5
984,684.0,2304.5
985,685.0,2303.5
986,685.0,2302.5
987,685.0,2302.5
988,685.0,2301.5
989,685.0,2301.5
990,685.0,2301.5
991,685.0,2300.5
992,685.0,2299.5
993,685.0,2299.5
994,685.0,2298.5
995,685.0,2297.5
996,685.0,2297.5
997,685.0,2297.5
998,684.0,2295.5
999,684.0,2295.5
1000,684.0,2295.5
1001,684.0,2294.5
1002,684.0,2293.5
1003,684.0,2293.5
1004,684.0,2293.5
1005,684.0,2293.5
1006,685.0,2291.5
1007,685.0,2291.5
1008,685.0,2291.5
1009,684.0,2291.5
1010,684.0,2289.5
1011,684.0,2289.5
1012,684.0,2289.5
1013,684.0,2288.5
1014,684.0,2288.5
1015,684.0,2286.5
1016,685.0,2287.5
1017,685.0,2285.5
1018,685.0,2286.5
1019,685.0,2285.5
1020,685.0,2284.5
1021,685.0,2284.5
1022,685.0,2283.5
1023,685.0,2283.5
1024,684.0,2282.5
1025,685.0,2282.5
1026,685.0,2282.5
1027,685.0,2282.5
1028,685.0,2282.5
1029,684.0,2282.5
1030,685.0,2282.5
1031,685.0,2282.5
1032,685.0,2282.5
1033,685.0,2282.5
1034,685.0,2282.5
1035,685.0,2282.5
1036,685.0,2282.5
1037,685.0,2282.5
1038,685.0,2282.5
1039,685.0,2282.5
1040,685.0,2282.5
1041,684.0,2282.5
1042,684.0,2281.5
1043,685.0,2282.5
1044,685.0,2282.5
1045,685.0,2282.5
1046,684.0,2282.5
1047,685.0,2282.5
1048,685.0,2282.5
1049,685.0,2282.5
1050,685.0,2282.5
1051,685.0,2282.5
1052,684.0,2282.5
1053,684.0,2282.5
1054,685.0,2282.5
1055,685.0,2282.5
1056,685.0,2282.5
1057,684.0,2282.5
1058,685.0,2282.5
1059,685.0,2282.5
1060,685.0,2282.5
1061,685.0,2282.5
1062,685.0,2282.5
1063,685.0,2282.5
1064,685.0,2282.5
1065,685.0,2282.5
1066,685.0,2282.5
1067,685.0,2282.5
1068,685.0,2282.5
1069,685.0,2282.5
1070,685.0,2282.5
1071,685.0,2282.5
1072,685.0,2282.5
1073,685.0,2282.5
1074,685.0,2282.5
1075,685.0,2282.5
1076,685.0,2282.5
1077,685.0,2282.5
1078,685.0,2282.5
1079,685.0,2282.5
1080,685.0,2282.5
1081,685.0,2282.5
1082,685.0,2282.5
1083,685.0,2282.5
1084,685.0,2282.5
1085,684.0,2282.5
1086,685.0,2282.5
1087,685.0,2282.5
1088,685.0,2282.5
1089,685.0,2282.5
1090,684.0,2282.5
1091,685.0,2282.5
1092,685.0,2282.5
1093,685.0,2283.0
1094,685.0,2282.5
1095,685.0,2282.5
1096,684.0,2282.5
1097,685.0,2282.5
1098,685.0,2282.5
1099,684.0,2282.5
1100,685.0,2282.5
1101,685.0,2282.5
1102,684.0,2282.5
1103,685.0,2282.5
1104,686.0,2282.5
1105,685.0,2282.5
1106,685.0,2282.5
1107,685.0,2282.5
1108,685.0,2282.5
1109,685.0,2282.5
1110,685.0,2282.5
1111,685.0,2282.5
1112,685.0,2282.5
1113,686.0,2282.5
1114,685.0,2282.5
1115,685.0,2282.5
1116,685.0,2282.5
1117,685.0,2282.5
1118,686.0,2282.5
1119,686.0,2282.5
1120,685.0,2281.5
1121,685.0,2281.5
1122,685.0,2280.5
1123,685.0,2278.5
1124,685.0,2278.5
1125,685.0,2278.5
1126,685.0,2277.5
1127,686.0,2277.5
1128,686.0,2276.5
1129,685.0,2276.5
1130,685.0,2275.5
1131,685.0,2275.5
1132,685.0,2274.5
1133,685.0,2274.5
1134,686.0,2274.5
1135,686.0,2273.5
1136,686.0,2273.5
1137,686.0,2272.5
1138,686.0,2272.5
1139,685.0,2271.5
1140,686.0,2271.5
1141,685.0,2270.5
1142,685.0,2270.5
1143,685.0,2269.5
1144,686.0,2269.5
1145,686.0,2269.5
1146,686.0,2268.5
1147,686.0,2268.5
1148,686.0,2267.5
1149,686.0,2266.5
1150,686.0,2265.5
1151,685.0,2265.5
1152,685.0,2264.5
1153,686.0,2264.5
1154,685.0,2262.5
1155,686.0,2262.5
1156,686.0,2262.5
1157,686.0,2262.5
1158,686.0,2260.5
1159,686.0,2260.5
1160,686.0,2260.5
1161,686.0,2259.5
1162,686.0,2258.5
1163,686.0,2258.5
1164,686.0,2257.5
1165,686.0,2257.5
1166,686.0,2256.5
1167,686.0,2256.5
1168,686.0,2255.5
1169,686.0,2255.5
1170,686.0,2254.5
1171,686.0,2253.5
1172,686.0,2253.5
1173,686.0,2253.5
1174,686.0,2251.5
1175,686.0,2252.5
1176,686.0,2251.5
1177,686.0,2250.5
1178,686.0,2249.5
1179,686.0,2249.5
1180,686.0,2248.5
1181,687.0,2247.5
1182,686.0,2247.5
1183,686.0,2247.5
1184,686.0,2247.5
1185,686.0,2245.5
1186,687.0,2246.5
1187,687.0,2245.5
1188,687.0,2245.5
1189,687.0,2243.5
1190,687.0,2243.5
1191,687.0,2243.5
1192,687.0,2243.5
1193,688.0,2241.5
1194,689.0,2241.5
1195,688.0,2241.5
1196,688.0,2239.5
1197,688.0,2239.5
1198,688.0,2239.5
1199,688.0,2239.5
1200,688.0,2238.5
1201,688.0,2238.5
1202,688.0,2236.5
1203,688.0,2237.5
1204,688.0,2236.5
1205,688.0,2235.5
1206,689.0,2235.5
1207,689.0,2234.5
1208,689.0,2234.5
1209,689.0,2233.5
1210,689.0,2232.5
1211,689.0,2232.5
1212,689.0,2232.5
1213,689.0,2232.5
1214,689.0,2230.5
1215,688.0,2231.5
1216,688.0,2230.5
1217,688.0,2229.5
1218,688.0,2230.5
1219,688.0,2229.5
1220,688.0,2229.5
1221,689.0,2227.5
1222,688.0,2228.5
1223,688.0,2227.5
1224,688.0,2226.5
1225,688.0,2226.5
1226,688.0,2226.5
1227,689.0,2225.5
1228,688.0,2225.5
1229,688.0,2224.5
1230,688.0,2224.5
1231,688.0,2223.5
1232,688.0,2222.5
1233,688.0,2222.5
1234,688.0,2221.5
1235,688.0,2221.5
1236,688.0,2220.5
1237,688.0,2219.5
1238,689.0,2219.5
1239,688.0,2219.5
1240,688.0,2217.5
1241,689.0,2217.5
1242,688.0,2217.5
1243,688.0,2215.5
1244,688.0,2215.5
